ID,ID_person,Square,Rooms,Price
1169,2645,122,7,37088
1170,849,100,4,27900
1171,5963,41,,12546
1172,8550,61,3,22021
1173,3760,35,1,9520
1174,5425,70,,16730
1175,1770,112,5,44576
1176,6234,128,6,30720
1177,8152,40,1,14480
1178,8554,74,4,19758
1179,3516,88,3,33704
1180,2631,107,7,41623
1181,4838,53,2,14310
1182,2018,81,5,25110
1183,3775,62,2,22816
1184,6007,114,5,45030
1185,9753,55,,20240
1186,3132,118,5,43542
1187,5310,58,2,14152
1188,5308,79,,27808
1189,5347,97,4,28227
1190,1369,42,2,9240
1191,6678,101,4,31815
1192,8972,103,,20806
1193,36,66,3,24288
1194,5693,114,7,32832
1195,3553,46,1,10258
1196,895,103,4,35432
1197,6870,116,5,41296
1198,3390,49,3,16709
1199,165,73,4,23725
1200,8063,92,4,24472
1201,2844,61,3,14884
1202,2018,106,,25652
1203,5793,126,7,37674
1204,3028,53,3,19080
1205,8389,83,4,29050
1206,6418,102,4,34782
1207,1580,99,5,27621
1208,5528,87,4,27144
1209,8027,47,2,11656
1210,2340,95,3,21280
1211,6688,37,1,13653
1212,1138,80,4,27280
1213,2715,65,,16640
1214,6946,57,2,22230
1215,9927,88,4,24816
1216,5173,82,5,29028
1217,6667,47,3,13442
1218,694,88,4,34056
1219,5310,39,2,12675
1220,4733,84,4,19320
1221,5202,35,2,9065
1222,260,50,2,13200
1223,5318,51,2,20094
1224,5083,73,3,23360
1225,4907,101,5,24240
1226,6282,117,7,41652
1227,6569,53,3,19557
1228,1993,94,4,25474
1229,99,43,1,8600
1230,7577,62,2,21452
1231,495,72,3,26712
1232,8723,115,5,43125
1233,4475,112,,25088
1234,986,95,4,35815
1235,4443,81,3,24219
1236,3057,52,3,13572
1237,4655,32,,9120
1238,3330,43,2,11911
1239,2732,76,3,28500
1240,5826,52,,18616
1241,2868,121,7,34848
1242,4795,124,,31620
1243,3627,112,6,26768
1244,21,113,6,24182
1245,7987,90,6,29160
1246,5568,126,7,42714
1247,2389,41,2,13243
1248,8419,71,3,23501
1249,1306,114,5,27816
1250,1465,75,4,20475
1251,9208,102,5,32742
1252,7167,38,2,9082
1253,8917,49,2,13377
1254,8890,52,2,18980
1255,3409,58,2,13862
1256,1425,97,4,28712
1257,7723,51,2,18054
1258,1522,126,7,48384
1259,2658,87,5,29493
1260,3529,47,3,17813
1261,9561,91,5,29484
1262,739,99,4,35244
1263,327,84,3,33348
1264,572,39,1,8385
1265,931,108,4,30780
1266,4822,120,5,42600
1267,1466,113,6,26781
1268,3798,58,3,12354
1269,645,103,4,38110
1270,4856,109,,22999
1271,438,66,,19272
1272,3808,66,4,20196
1273,2934,97,4,24250
1274,8415,96,,32544
1275,4569,116,4,41644
1276,9207,122,8,31598
1277,5447,56,,11312
1278,2612,86,,32852
1279,8775,45,2,16740
1280,8545,123,5,26691
1281,8124,35,1,8715
1282,4583,54,3,12906
1283,5126,73,,21170
1284,789,119,6,39389
1285,6598,92,6,21160
1286,9825,123,7,26322
1287,7091,84,4,18396
1288,7599,98,4,21364
1289,4572,122,8,26108
1290,3455,33,1,11715
1291,6832,60,3,21000
1292,9832,35,1,7630
1293,6217,44,1,16280
1294,1931,31,1,7378
1295,4000,50,2,15000
1296,216,117,6,37089
1297,2232,49,2,16121
1298,817,118,6,41536
1299,1272,59,3,22479
1300,8758,127,6,40259
1301,523,32,1,12288
1302,3687,102,6,39780
1303,4497,87,4,24360
1304,8919,103,4,29767
1305,127,123,5,35547
1306,4625,71,3,14200
1307,3623,101,6,28381
1308,2050,36,1,12204
1309,902,66,2,15840
1310,2429,106,5,25652
1311,1281,110,4,33990
1312,8766,95,5,26885
1313,83,55,2,13860
1314,5074,72,4,18864
1315,8102,34,,7684
1316,3564,74,3,14800
1317,9068,76,,21280
1318,2909,118,7,35164
1319,1231,60,3,22020
1320,9027,112,4,24304
1321,6405,118,6,29264
1322,5291,66,3,18348
1323,1913,44,1,14212
1324,5819,123,7,26691
1325,4244,54,2,14580
1326,4106,42,2,14490
1327,8296,72,3,28224
1328,4311,112,,39424
1329,6845,53,3,12614
1330,7469,110,5,25630
1331,2036,47,2,13912
1332,2344,50,2,11200
1333,8856,96,5,21888
1334,1082,36,1,9900
1335,5928,60,2,15000
1336,9837,37,1,10249
1337,8207,35,1,10605
1338,5943,117,7,31707
1339,6774,82,,27962
1340,4199,37,1,11729
1341,2854,121,6,29282
1342,9586,37,2,10582
1343,2713,60,2,13440
1344,1331,34,1,12750
1345,5573,86,3,21242
1346,1217,102,4,39474
1347,6961,106,5,35934
1348,7300,42,1,16296
1349,7334,73,4,24163
1350,8670,87,,24099
1351,2864,61,,15128
1352,788,94,3,37130
1353,8595,75,4,24000
1354,7631,89,4,26878
1355,384,93,5,29016
1356,637,61,2,20191
1357,2674,119,5,33915
1358,4203,109,7,26378
1359,279,46,1,18308
1360,2362,69,4,26703
1361,8351,49,2,17346
1362,5038,45,2,10575
1363,3749,75,3,18450
1364,4859,100,,35600
1365,3837,51,2,10914
1366,6099,46,2,16928
1367,2060,77,4,22869
1368,1442,123,5,26937
1369,3503,71,3,22720
1370,5594,71,4,18389
1371,3160,45,2,12240
1372,1673,48,2,14208
1373,6055,101,4,28987
1374,3932,98,6,36162
1375,7459,112,6,29120
1376,3592,102,4,40392
1377,8335,75,3,21075
1378,8246,90,4,32400
1379,1210,68,4,16252
1380,485,118,5,40120
1381,7099,124,5,42408
1382,5488,101,5,39491
1383,7750,106,5,27136
1384,6486,105,6,34440
1385,7957,117,6,33930
1386,736,76,4,15352
1387,8486,122,6,38308
1388,6931,42,1,14364
1389,1950,112,,28896
1390,5555,113,6,24634
1391,3484,74,4,21460
1392,1295,51,2,10200
1393,1358,79,3,24095
1394,7869,108,5,28188
1395,5659,90,4,21420
1396,2253,52,3,15288
1397,4826,32,1,12736
1398,1717,38,1,9614
1399,726,98,4,25872
1400,4975,123,6,45510
1401,2549,40,1,10400
1402,3905,66,4,23826
1403,5294,60,3,14760
1404,7321,86,5,32938
1405,2279,119,5,33439
1406,9778,49,2,16415
1407,1682,54,3,11394
1408,1113,93,6,36549
1409,3694,113,4,25764
1410,139,80,4,18400
1411,1415,128,8,31872
1412,1349,109,4,38477
1413,9355,109,5,39349
1414,800,59,2,14042
1415,418,71,4,15762
1416,9900,100,6,38800
1417,3810,93,3,19809
1418,5449,72,4,21312
1419,9431,123,6,45387
1420,2087,128,7,25984
1421,589,72,3,17640
1422,5731,31,1,7223
1423,4338,60,2,20220
1424,8472,36,1,7812
1425,9742,100,5,26500
1426,669,38,1,9234
1427,9169,119,5,45458
1428,7198,84,4,24948
1429,3962,120,6,41760
1430,3089,75,5,24375
1431,1805,109,4,23871
1432,7200,66,3,21120
1433,1114,126,5,31248
1434,2130,43,1,12255
1435,7866,56,3,20832
1436,6428,123,5,36039
1437,7634,44,2,12496
1438,8710,58,2,19488
1439,8035,38,1,8360
1440,1524,54,3,21330
1441,8752,98,5,29400
1442,2050,75,3,27000
1443,8091,74,3,27232
1444,6559,73,4,19564
1445,9395,61,,15494
1446,7948,107,7,26215
1447,914,52,2,12220
1448,7256,38,,13224
1449,2294,39,,8385
1450,5993,95,4,37145
1451,5384,97,6,20079
1452,5126,64,2,13120
1453,5174,94,3,35344
1454,2244,38,1,8018
1455,2215,37,1,7437
1456,7840,44,2,12276
1457,2202,81,5,23976
1458,1700,109,4,40657
1459,2012,66,3,21450
1460,4752,127,7,35433
1461,4672,105,4,39900
1462,7389,127,5,40132
1463,8371,45,1,16065
1464,9630,36,1,7416
1465,3541,86,4,25456
1466,5880,73,3,15257
1467,1898,75,3,23100
1468,3610,100,4,30200
1469,3769,111,6,43068
1470,7802,46,2,14674
1471,3232,54,2,16254
1472,9790,48,2,14976
1473,9348,86,4,19608
1474,8879,80,4,25120
1475,2754,120,5,47760
1476,2579,89,,27768
1477,2690,109,5,28122
1478,5334,79,4,17933
1479,1069,76,3,19836
1480,7460,78,3,20124
1481,284,42,2,8652
1482,3309,101,6,25048
1483,3646,51,2,19125
1484,478,46,2,15916
1485,7729,50,2,16650
1486,5722,90,4,21780
1487,8221,99,4,28710
1488,8757,35,1,13405
1489,1601,69,3,15732
1490,633,125,5,42750
1491,722,69,3,22149
1492,1397,121,5,28556
1493,3949,60,3,15000
1494,3682,125,6,29500
1495,2897,47,,15463
1496,4644,56,3,21840
1497,2886,33,1,12375
1498,4012,82,5,20418
1499,6446,59,2,11800
1500,9827,61,3,13847
1501,5793,55,3,13970
1502,3201,128,,44672
1503,6709,103,5,21733
1504,2143,41,2,9307
1505,2790,40,2,9880
1506,8414,65,3,21710
1507,7946,57,3,13110
1508,6928,105,4,30765
1509,2501,92,4,30820
1510,3024,79,4,24964
1511,5997,123,6,29151
1512,2587,111,6,42180
1513,835,56,2,14056
1514,8870,100,5,34900
1515,4150,120,7,31080
1516,4982,94,5,19270
1517,7639,103,5,25235
1518,4970,118,6,39176
1519,5473,42,1,15792
1520,2439,63,3,17640
1521,3009,50,2,12550
1522,4325,68,4,14348
1523,4977,79,3,18170
1524,2710,41,1,15703
1525,966,39,2,8658
1526,870,95,3,20520
1527,8173,91,,23933
1528,6383,96,4,36576
1529,6079,78,3,15600
1530,7052,110,6,35310
1531,7680,45,,11070
1532,735,59,3,19352
1533,9547,96,5,32064
1534,6706,94,4,35250
1535,5360,122,5,47458
1536,1168,44,2,12540
1537,3107,90,5,24120
1538,8942,87,4,22011
1539,8781,40,2,9520
1540,6696,104,6,36192
1541,4287,110,6,37070
1542,4545,92,4,24288
1543,7239,37,1,10212
1544,9332,109,4,33354
1545,7158,54,2,18306
1546,9750,56,3,12152
1547,9728,41,2,16154
1548,7197,42,1,12516
1549,4586,84,4,20412
1550,746,45,2,12600
1551,7025,129,6,42570
1552,9810,126,,34272
1553,7687,92,6,24748
1554,4190,121,7,25289
1555,6687,112,5,44016
1556,7916,52,2,11960
1557,172,121,6,45012
1558,119,64,3,12928
1559,9221,117,5,41418
1560,4799,32,2,11936
1561,7362,122,6,44652
1562,5703,31,1,12121
1563,5577,66,3,21516
1564,9137,71,3,22294
1565,1627,61,3,14396
1566,1161,73,3,16498
1567,3013,41,1,10168
1568,5634,51,2,13974
1569,1166,80,3,31360
1570,4393,87,3,26274
1571,2603,103,6,37801
1572,4391,119,5,41888
1573,5138,113,5,36838
1574,5537,69,3,19527
1575,438,113,5,27233
1576,4514,44,2,10868
1577,2436,115,5,32545
1578,3185,42,2,13818
1579,7320,33,1,10824
1580,1661,86,4,33798
1581,8134,41,2,15252
1582,6736,101,6,31916
1583,261,41,,12587
1584,2619,57,3,11856
1585,5823,44,2,16456
1586,4106,102,,30498
1587,1805,43,2,16770
1588,1206,129,5,49923
1589,5590,79,3,25043
1590,2969,126,7,28098
1591,4001,104,,27976
1592,1767,94,4,25662
1593,6320,58,,22446
1594,2937,112,4,32032
1595,5122,98,4,26362
1596,5957,89,5,29637
1597,2970,98,4,20090
1598,4166,57,,11514
1599,3109,54,3,19548
1600,6832,103,4,27913
1601,1453,100,5,34400
1602,1706,35,1,9030
1603,752,31,2,9734
1604,3651,112,6,31360
1605,5245,57,2,22686
1606,6788,129,5,38184
1607,5358,76,5,16492
1608,2952,64,4,18368
1609,2927,129,8,45924
1610,5957,86,4,30788
1611,772,105,6,22995
1612,9559,47,1,18330
1613,5281,84,3,27804
1614,9059,73,4,22192
1615,7,89,5,21627
1616,5303,81,3,17820
1617,7586,115,5,35420
1618,8443,64,4,18176
1619,504,102,5,29784
1620,6948,73,3,27740
1621,8057,42,2,9282
1622,9288,111,5,33633
1623,9930,86,4,31648
1624,2264,66,3,20196
1625,5486,80,4,22160
1626,333,74,3,23014
1627,3067,78,3,30654
1628,7626,103,6,40376
1629,9146,50,3,15000
1630,8699,126,6,26208
1631,7372,35,1,10290
1632,265,50,,18600
1633,815,41,,13776
1634,3242,71,3,19880
1635,7344,88,4,24904
1636,1007,113,4,28589
1637,8697,93,6,36921
1638,400,54,3,11664
1639,7318,91,4,29302
1640,3590,59,3,12803
1641,2684,47,2,13348
1642,4354,40,2,15320
1643,1174,112,5,35504
1644,5464,95,4,20045
1645,4193,113,4,28250
1646,3469,65,,22620
1647,1573,44,2,17556
1648,9021,33,1,9273
1649,17,31,1,11160
1650,9575,118,,31270
1651,2485,40,1,11040
1652,5644,44,2,17380
1653,8546,90,4,20070
1654,7469,112,5,30464
1655,9645,107,7,31458
1656,2649,49,2,13230
1657,1802,52,2,17264
1658,7199,109,,29430
1659,8044,40,2,11640
1660,3065,38,2,13262
1661,2183,107,,28355
1662,8808,83,4,27722
1663,6275,110,6,41360
1664,6966,126,6,40068
1665,2140,119,,33558
1666,378,73,4,24309
1667,5242,72,3,15696
1668,3570,48,2,11616
1669,8959,65,2,22490
1670,7657,88,4,28776
1671,8378,90,,25020
1672,3090,46,2,9200
1673,7783,93,4,19995
1674,7458,105,4,28350
1675,3524,78,3,24102
1676,5961,71,3,17892
1677,355,55,3,13585
1678,6661,40,1,9640
1679,110,46,2,16560
1680,1146,54,3,11286
1681,1041,96,5,27168
1682,747,112,5,42784
1683,2223,117,6,43875
1684,8456,91,4,29575
1685,7791,74,4,17760
1686,4707,42,,13188
1687,4586,80,,18080
1688,4298,113,5,23843
1689,3623,90,5,19530
1690,8632,71,4,23572
1691,7833,54,3,12366
1692,7298,101,,25452
1693,3452,83,5,26394
1694,5461,45,1,12960
1695,2788,97,5,26869
1696,8592,59,,19647
1697,1160,47,2,9400
1698,6970,49,3,13475
1699,713,121,7,44165
1700,6336,122,5,44896
1701,5958,38,2,11856
1702,6008,60,,18540
1703,7983,108,5,28404
1704,113,105,5,21735
1705,9078,44,2,13024
1706,7152,54,3,18306
1707,8701,106,5,24804
1708,4161,116,4,45124
1709,8141,123,7,31734
1710,6727,119,7,30464
1711,8744,82,4,17302
1712,7740,47,3,12126
1713,5087,30,1,7470
1714,689,57,3,19437
1715,6429,101,4,40299
1716,8303,55,2,18700
1717,5729,65,3,20605
1718,6014,125,6,39125
1719,5103,123,8,36285
1720,4949,54,2,17982
1721,6822,82,3,22960
1722,2223,81,3,27297
1723,4793,36,,10044
1724,5418,116,6,40948
1725,8765,122,5,27816
1726,9357,67,3,22780
1727,1962,74,3,23088
1728,7079,81,3,19683
1729,6913,38,2,13414
1730,4063,38,1,13224
1731,7718,86,,26660
1732,9313,122,5,38430
1733,1353,119,5,37366
1734,7531,90,4,27630
1735,7188,121,5,33275
1736,1362,43,2,15351
1737,6658,69,3,24012
1738,3021,69,3,20286
1739,6348,111,5,39738
1740,5471,125,5,46375
1741,7218,77,,23947
1742,1837,123,7,24969
1743,633,47,1,13865
1744,3865,58,3,20822
1745,1364,35,2,10115
1746,1905,96,4,34080
1747,5045,127,7,37719
1748,3738,69,,20976
1749,4944,47,2,13160
1750,5802,104,,32760
1751,2599,100,6,23700
1752,6027,81,3,27135
1753,9954,102,6,33456
1754,1681,57,2,12540
1755,3895,101,5,26159
1756,1480,33,1,6930
1757,2619,78,3,19734
1758,241,120,5,30960
1759,5860,86,3,22704
1760,7461,80,4,17200
1761,181,68,3,16184
1762,878,44,1,15180
1763,8594,99,4,31383
1764,3078,100,6,22100
1765,6279,118,4,38822
1766,4090,54,2,11070
1767,6145,83,5,20750
1768,6240,127,,38354
1769,6700,57,2,18639
1770,1856,39,2,14820
1771,3421,109,4,30738
1772,3645,32,1,7264
1773,6638,67,2,21976
1774,4428,36,2,8568
1775,7935,39,1,10803
1776,798,103,6,33372
1777,4723,87,3,25665
1778,7621,62,3,17608
1779,8218,128,5,34560
1780,5041,72,4,21456
1781,1647,90,5,24300
1782,720,63,,18711
1783,3363,77,3,27027
1784,963,62,,12648
1785,1666,60,3,18960
1786,7365,93,5,33387
1787,1444,53,3,14840
1788,9414,127,5,31369
1789,6968,67,3,25929
1790,6459,123,5,42681
1791,4037,60,3,23640
1792,3850,110,6,32120
1793,8625,118,7,39530
1794,4837,83,4,29714
1795,8154,117,5,34515
1796,5974,97,4,22504
1797,3534,48,2,11520
1798,9440,106,5,36994
1799,2757,65,2,15600
1800,580,68,2,21624
1801,7122,72,3,22176
1802,4827,119,5,32249
1803,9261,108,7,29484
1804,8180,124,5,44268
1805,3268,67,4,14338
1806,5883,45,2,16470
1807,2960,32,1,10688
1808,5251,50,2,11350
1809,6611,120,8,37800
1810,9564,94,4,28670
1811,3094,90,5,26010
1812,2268,88,4,25960
1813,6434,81,3,26649
1814,5839,83,3,32453
1815,1441,66,3,18744
1816,2992,30,1,11820
1817,7598,101,5,36966
1818,7295,70,4,27720
1819,5976,67,4,21172
1820,3007,30,1,10740
1821,1438,117,5,43875
1822,583,89,5,22517
1823,6844,98,4,32634
1824,6193,125,5,31250
1825,5454,85,5,28560
1826,6499,33,1,8778
1827,3235,50,3,15550
1828,281,69,3,23529
1829,4605,97,4,28712
1830,5172,82,,28044
1831,4442,113,5,29945
1832,5353,55,3,15895
1833,2610,33,2,13068
1834,1234,56,3,12208
1835,2448,60,2,16680
1836,4054,66,3,14652
1837,514,121,5,27104
1838,8108,89,5,18245
1839,5467,90,5,21060
1840,3595,101,4,24644
1841,4748,37,2,11137
1842,3632,81,3,21384
1843,5909,110,6,38390
1844,4823,120,5,33480
1845,9406,80,4,22320
1846,4732,47,2,10763
1847,3096,83,4,17596
1848,701,128,6,33536
1849,180,122,5,39528
1850,3204,39,2,12285
1851,6753,98,6,35280
1852,8448,57,3,17727
1853,4755,93,5,21762
1854,3674,46,2,9384
1855,7010,121,7,28677
1856,3536,87,3,21576
1857,3468,95,4,36100
1858,1250,119,6,41293
1859,7270,90,4,35730
1860,3982,121,7,38841
1861,7368,124,,37696
1862,504,92,4,21160
1863,4008,39,2,10998
1864,7449,38,1,9424
1865,3086,63,3,21609
1866,8812,52,2,13884
1867,5959,51,3,13005
1868,7192,104,4,33800
1869,9107,97,4,31913
1870,9052,93,4,22506
1871,4631,69,3,20976
1872,1967,54,3,17226
1873,3006,49,2,11417
1874,2607,31,,12121
1875,3932,120,5,30000
1876,6411,41,1,15908
1877,5070,99,6,31284
1878,4238,53,2,11819
1879,1730,101,6,33128
1880,8661,37,,12765
1881,5037,72,4,26280
1882,2550,46,2,10994
1883,8980,83,5,19090
1884,6132,53,2,16642
1885,7448,39,2,15561
1886,9621,103,4,21115
1887,5014,54,3,12798
1888,1997,48,2,14400
1889,1899,77,3,18711
1890,3093,89,5,30349
1891,3603,105,,29400
1892,1952,67,4,26532
1893,4908,40,2,15400
1894,3258,56,3,14392
1895,2951,109,5,38041
1896,4886,70,2,27510
1897,9766,102,6,28458
1898,9905,105,5,36225
1899,6125,110,6,26620
1900,9198,56,3,14784
1901,9506,54,2,19656
1902,2299,33,1,7095
1903,2377,101,5,36764
1904,783,43,2,17028
1905,8291,79,,30415
1906,142,112,5,24528
1907,9344,105,5,37590
1908,6928,108,,34128
1909,5495,48,3,13056
1910,3269,90,3,21870
1911,7333,105,7,32760
1912,9977,113,6,44296
1913,7678,55,2,11935
1914,2055,60,3,15060
1915,5891,62,2,19220
1916,9747,127,7,31496
1917,8439,115,6,29670
1918,4495,46,2,15870
1919,6473,109,5,37278
1920,1531,45,2,14940
1921,9658,107,5,38413
1922,7736,43,2,16555
1923,7029,123,5,30627
1924,4793,65,2,22100
1925,5537,49,2,14945
1926,5908,116,5,30508
1927,8542,92,4,35052
1928,5697,52,2,15652
1929,645,102,4,29886
1930,4899,115,6,44275
1931,7711,80,3,28240
1932,989,104,4,31304
1933,2453,42,,9660
1934,6337,117,4,24921
1935,8828,98,4,24402
1936,2554,79,,24885
1937,4402,90,3,30240
1938,8344,32,1,9728
1939,628,122,7,27816
1940,6446,34,1,12920
1941,495,76,5,29488
1942,4280,90,6,19620
1943,941,80,5,28240
1944,7438,49,,17836
1945,7124,90,3,32400
1946,9875,48,2,15072
1947,5560,120,7,39000
1948,8214,56,2,18032
1949,8897,110,6,43340
1950,7199,49,3,11760
1951,1759,59,2,17523
1952,5881,126,,25578
1953,133,94,,24910
1954,5364,58,2,22852
1955,9376,31,1,6851
1956,4861,49,2,15925
1957,1555,84,,25788
1958,3164,104,6,29536
1959,384,61,2,16653
1960,7089,32,2,7904
1961,3846,61,3,13969
1962,1382,45,3,16425
1963,6191,112,7,38192
1964,93,82,5,17466
1965,7174,76,3,25916
1966,1158,101,5,35855
1967,9906,92,5,22724
1968,8217,89,,25187
1969,3711,60,4,22620
1970,8927,80,3,20880
1971,3312,76,3,22800
1972,1617,81,4,18954
1973,1024,39,2,14352
1974,2940,96,5,21984
1975,5161,102,6,29274
1976,6758,90,4,33300
1977,2089,66,2,19008
1978,8531,35,1,10255
1979,5432,101,4,22220
1980,4105,90,3,29880
1981,6579,32,1,9984
1982,1493,90,,20160
1983,8329,32,1,6528
1984,1458,82,4,31980
1985,3345,64,3,16128
1986,67,67,3,23919
1987,5416,110,5,43340
1988,9791,39,1,10335
1989,7680,83,,31457
1990,4737,84,4,32004
1991,9939,74,3,24272
1992,4886,123,7,32718
1993,8325,98,5,21658
1994,2301,44,,14960
1995,2578,70,3,17150
1996,2533,102,4,26112
1997,9230,115,5,36455
1998,4788,81,3,26325
1999,956,86,3,30272
2000,8996,60,3,20700
2001,4822,102,4,32742
2002,5643,44,1,11176
2003,1341,40,2,14280
2004,2335,81,3,27864
2005,6509,34,1,13566
2006,1810,35,2,9870
2007,5957,84,4,29820
2008,8773,43,2,9159
2009,61,44,1,16720
2010,4575,43,2,15996
2011,3461,38,2,13338
2012,1598,44,2,16368
2013,1592,92,4,32568
2014,3386,32,1,7424
2015,63,47,3,14899
2016,1110,43,2,15394
2017,2218,67,3,22914
2018,975,64,,24384
2019,3192,54,3,19494
2020,191,112,6,35616
2021,1501,60,2,13320
2022,5067,98,6,29498
2023,9132,110,5,36190
2024,9321,50,2,15250
2025,2976,45,2,12510
2026,1758,37,2,14060
2027,3237,69,4,14421
2028,4666,78,4,21060
2029,1946,42,2,14742
2030,5045,38,1,14516
2031,8500,77,4,27335
2032,6975,48,2,14544
2033,6750,40,2,12120
2034,6521,125,6,47000
2035,4232,129,5,33024
2036,4153,76,4,26828
2037,8679,35,2,12600
2038,8112,57,3,19551
2039,2603,103,4,24720
2040,6437,68,4,17748
2041,73,117,6,30420
2042,7143,71,3,16898
2043,2499,75,4,15900
2044,8676,116,6,37700
2045,2032,38,2,13452
2046,6290,113,5,37290
2047,5010,116,6,40368
2048,2747,69,3,24357
2049,5269,96,5,34560
2050,177,67,2,19497
2051,826,68,2,27064
2052,1169,55,2,20955
2053,8900,101,4,37168
2054,124,55,3,21725
2055,5466,110,6,31350
2056,7519,34,2,8194
2057,1145,94,3,32430
2058,1049,103,6,39758
2059,8162,126,5,33390
2060,8840,101,5,22624
2061,3853,75,4,25650
2062,9184,108,7,25164
2063,8016,99,,33759
2064,877,32,1,10144
2065,9304,116,7,35032
2066,5732,35,2,12635
2067,1202,94,5,25098
2068,1373,55,3,13420
2069,4937,85,5,28220
2070,1349,34,1,10608
2071,9780,37,1,11655
2072,2190,69,3,21183
2073,728,124,6,33356
2074,4760,93,5,27714
2075,6171,48,2,12480
2076,6041,55,2,16610
2077,5651,116,7,33060
2078,7004,57,3,19038
2079,5856,86,5,27520
2080,8107,106,5,42188
2081,8599,105,6,39585
2082,6070,113,7,35143
2083,8533,40,1,15480
2084,4113,64,3,16576
2085,8747,49,2,19404
2086,7473,49,3,9849
2087,6346,77,3,24794
2088,217,96,6,20352
2089,8866,68,,18836
2090,9633,87,5,26622
2091,7160,53,3,14363
2092,9087,72,4,23256
2093,6506,98,4,38318
2094,745,78,3,28548
2095,9113,129,6,37152
2096,929,106,5,41552
2097,8719,84,3,24192
2098,8840,70,3,19740
2099,948,57,3,17100
2100,4024,69,3,18768
2101,1336,71,3,16401
2102,3807,46,2,15916
2103,3137,112,5,31696
2104,399,87,4,19923
2105,6784,62,3,18476
2106,2610,83,3,19920
2107,1648,87,5,28188
2108,2635,82,3,18122
2109,1679,129,6,41409
2110,9451,43,,10363
2111,1237,68,3,24752
2112,5761,111,5,33522
2113,2235,99,5,34056
2114,6232,123,5,31365
2115,8682,36,2,8388
2116,6435,53,3,11766
2117,9955,67,3,16884
2118,9933,46,2,17158
2119,2920,87,4,33582
2120,7446,83,4,28718
2121,4344,91,5,28665
2122,7279,96,4,28128
2123,5344,98,6,33026
2124,9989,100,4,24800
2125,5397,124,,46252
2126,9945,54,2,12420
2127,1636,35,,11165
2128,6932,111,6,42735
2129,4857,63,2,18144
2130,7492,98,6,35476
2131,9828,31,1,9641
2132,7707,78,3,29328
2133,8794,61,2,21899
2134,1443,46,1,11546
2135,1318,92,6,24288
2136,7160,94,4,19364
2137,2404,122,5,25742
2138,9597,114,,36138
2139,4321,100,5,34700
2140,232,34,,9248
2141,6564,45,2,16425
2142,5953,64,3,17408
2143,7030,70,3,14210
2144,3038,57,2,12654
2145,9300,85,5,24055
2146,9915,70,4,18550
2147,8433,44,2,14564
2148,8011,117,4,36972
2149,7016,72,4,23328
2150,646,57,3,16815
2151,3311,102,6,35802
2152,4644,84,4,24024
2153,2313,47,2,18095
2154,1755,97,5,27645
2155,2634,91,5,18382
2156,5904,83,4,31208
2157,3971,38,2,10868
2158,1589,58,3,12238
2159,4730,37,1,7659
2160,5098,125,8,49875
2161,7740,99,5,22968
2162,4547,60,2,15480
2163,9547,64,3,24192
2164,7610,89,5,20559
2165,6735,113,4,23052
2166,5634,82,3,20418
2167,6501,121,5,40051
2168,9690,112,7,23072
2169,7499,49,2,14749
2170,5294,77,3,18172
2171,2751,96,6,37248
2172,2022,37,1,9657
2173,7533,128,7,41472
2174,5523,128,5,41984
2175,5095,106,5,34450
2176,6061,107,5,23754
2177,7493,111,5,25419
2178,3816,38,2,8208
2179,7399,84,4,20832
2180,5004,35,2,9520
2181,9157,74,4,15318
2182,7047,112,4,27552
2183,4225,44,2,12540
2184,5478,54,2,20520
2185,8195,85,3,17000
2186,1180,90,5,31500
2187,5276,77,4,19173
2188,9460,98,4,20188
2189,2089,92,5,20424
2190,1621,84,,30828
2191,1743,124,5,44144
2192,5233,107,5,37771
2193,4568,121,6,39567
2194,5347,46,2,13662
2195,2685,34,,13396
2196,4604,31,1,7688
2197,41,77,3,16093
2198,1596,122,5,46116
2199,8196,48,2,12192
2200,4147,107,6,38306
2201,700,81,4,18630
2202,8261,37,1,12987
2203,744,119,5,35224
2204,3510,89,5,31862
2205,7599,118,4,37052
2206,9769,65,2,18330
2207,9040,126,6,43974
2208,7687,72,4,20016
2209,3716,69,2,20010
2210,374,121,,25773
2211,7423,117,5,25857
2212,4811,31,1,6913
2213,9051,46,2,12604
2214,7625,97,4,28615
2215,2084,61,3,14701
2216,6392,81,3,22599
2217,8571,116,5,41760
2218,9468,42,1,12180
2219,7637,49,2,19306
2220,1851,75,5,22425
2221,3622,68,4,16252
2222,1132,37,1,7585
2223,5557,45,,11160
2224,3302,48,3,10800
2225,6474,34,1,7582
2226,2640,114,7,29070
2227,8522,41,2,15703
2228,1665,85,,31705
2229,9931,88,3,30976
2230,4418,66,3,19008
2231,8664,116,5,29232
2232,1846,77,3,16093
2233,3922,105,4,22365
2234,4013,88,4,19360
2235,2584,54,2,14310
2236,8215,89,4,20114
2237,3138,79,3,20066
2238,7339,109,4,39458
2239,5134,68,2,24752
2240,8015,117,,33345
2241,4341,81,5,31185
2242,6195,121,5,31944
2243,2846,41,2,9963
2244,127,78,,23010
2245,5770,30,1,9570
2246,812,108,4,32940
2247,8147,111,6,25641
2248,1591,69,4,26013
2249,7549,111,6,40071
2250,1406,100,6,22400
2251,9385,31,1,7998
2252,3750,64,2,23872
2253,5049,31,1,7285
2254,1675,81,4,29079
2255,3595,89,4,23318
2256,5733,31,1,10478
2257,3430,97,6,26093
2258,1759,32,2,11232
2259,5433,124,8,46872
